uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
8c86893d-9e2a-413e-aacc-f1b7402a68b3,1999-07-09,,,,,,,CDU/CSU,42.0
ecbba72a-0854-4f39-9c5e-499c26726747,1999-07-02,,,,,,,CDU/CSU,43.0
bb097c6d-848c-47a6-b8e0-f21c93e67f31,1999-06-25,,,,,,,CDU/CSU,42.0
2ee1388e-c6fa-4e23-9a04-343aca4ac5cc,1999-06-18,,,,,,,CDU/CSU,41.0
325725de-6dc0-4fe5-92e9-1ca43aa7e8c1,1999-06-11,,,,,,,CDU/CSU,41.0
4d72c79e-243d-4dfb-903f-1b7dbbbd56a6,1999-06-04,,,,,,,CDU/CSU,41.0
ddb3af0e-ca0a-43e8-9f63-1b6da758a0e9,1999-05-28,,,,,,,CDU/CSU,40.0
d4cedefc-4b2b-4f0c-a99f-68efc0b7458f,1999-05-21,,,,,,,CDU/CSU,40.0
6a0f9c1d-a8c7-4212-851a-ca33f68a9a1d,1999-05-14,,,,,,,CDU/CSU,40.0
74830cf6-23c2-442f-9646-0762cc096b85,1999-05-07,,,,,,,CDU/CSU,40.0
e29f4217-28ee-4071-9c24-9f2ee1214182,1999-04-30,,,,,,,CDU/CSU,39.0
bead1796-d299-4f25-9df7-14f575ece466,1999-04-23,,,,,,,CDU/CSU,39.0
a9788ae2-edee-455b-b527-b317ca29a100,1999-04-16,,,,,,,CDU/CSU,40.0
cb95d1ce-3c8e-4300-b741-5a95838234e2,1999-04-09,,,,,,,CDU/CSU,40.0
079d8fd6-6f5c-4fcc-bb6c-be29779c8a0e,1999-03-26,,,,,,,CDU/CSU,40.0
2a4108ae-d7cf-4e83-b27d-e6252aa4ce3e,1999-03-19,,,,,,,CDU/CSU,41.0
5b64fe0e-26e0-4d59-9ce0-627303235e9d,1999-03-12,,,,,,,CDU/CSU,40.0
863568b5-f7f0-4393-9a02-892250b31ba3,1999-03-05,,,,,,,CDU/CSU,40.0
23293c77-d713-41be-ad9e-c2cb1ddb8617,1999-02-26,,,,,,,CDU/CSU,40.0
ea2b57eb-2315-4610-abeb-a20ebf4b5081,1999-02-19,,,,,,,CDU/CSU,40.0
1ed93ca5-0f8c-4d38-b8ac-3863929c9c89,1999-02-12,,,,,,,CDU/CSU,38.0
990594c8-ee46-43d1-8896-3f44ba90e354,1999-02-05,,,,,,,CDU/CSU,37.0
bd4b03c0-a40b-42fd-8706-eacb92ab510a,1999-01-29,,,,,,,CDU/CSU,38.0
