uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
2863c057-c38d-4215-9b3d-8c3f7476f7ef,2023-06-24,1.406,14.06.–20.06.,,1406,2023-06-14,2023-06-20,CDU/CSU,27.0
d5be2642-0d8a-4864-bb13-fd5bb56dec4b,2023-06-17,1.387,06.06.–13.06.,,1387,2023-06-06,2023-06-13,CDU/CSU,27.0
14883485-7773-470e-8a9c-f452d43f9a3c,2023-06-10,1.402,31.05.–06.06.,,1402,2023-05-31,2023-06-06,CDU/CSU,27.0
e4b88586-2d0b-4fc8-b804-e61460033ed6,2023-06-03,1.379,23.05.–30.05.,,1379,2023-05-23,2023-05-30,CDU/CSU,27.0
3a18cba7-d5e2-43b0-acd9-33188761ce7b,2023-05-27,1.321,16.05.–23.05.,,1321,2023-05-16,2023-05-23,CDU/CSU,29.0
902879da-b23e-4c4b-93e4-d259503f71c7,2023-05-20,1.401,09.05.–16.05.,,1401,2023-05-09,2023-05-16,CDU/CSU,28.0
d34816a1-d5f5-4041-81b5-d4b881e96f78,2023-05-13,1.405,03.05.–09.05.,,1405,2023-05-03,2023-05-09,CDU/CSU,29.0
eef5f08b-e42d-4d37-a9a9-6a3f1d515229,2023-05-06,1.394,26.04.–02.05.,,1394,2023-04-26,2023-05-02,CDU/CSU,31.0
f6ef5634-e61a-423c-b0ca-26849cddb3f8,2023-04-29,1.426,18.04.–25.04.,,1426,2023-04-18,2023-04-25,CDU/CSU,30.0
273fc0f9-08c5-42dc-a317-7c10ca591694,2023-04-22,1.407,12.04.–18.04.,,1407,2023-04-12,2023-04-18,CDU/CSU,29.0
a33c5b37-7788-41c4-901c-c28efb4846a0,2023-04-15,1.367,05.04.–11.04.,,1367,2023-04-05,2023-04-11,CDU/CSU,27.0
77271e1f-63ab-49b3-8008-105abe48244d,2023-04-08,1.269,29.03.–04.04.,,1269,2023-03-29,2023-04-04,CDU/CSU,27.0
ac536730-f120-4fd6-af3d-a200f477b168,2023-04-01,1.387,21.03.–28.03.,,1387,2023-03-21,2023-03-28,CDU/CSU,28.0
e00e7a53-268e-409b-be6e-86cd65c27cc5,2023-03-25,1.504,14.03.–21.03.,,1504,2023-03-14,2023-03-21,CDU/CSU,28.0
769108b4-6bf8-4e3b-bac7-6a4de3a38cbe,2023-03-18,1.423,08.03.–14.03.,,1423,2023-03-08,2023-03-14,CDU/CSU,28.0
417235a7-3974-4b9f-a18c-2927cf09bd9a,2023-03-11,1.504,01.03.–07.03.,,1504,2023-03-01,2023-03-07,CDU/CSU,29.0
feeda0fe-76a1-49e2-89a8-917503b7a70a,2023-03-04,1.722,21.02.–28.02.,,1722,2023-02-21,2023-02-28,CDU/CSU,28.0
e847fa4e-9b99-456a-babc-7cb503d90b58,2023-02-25,1.373,14.02.–21.02.,,1373,2023-02-14,2023-02-21,CDU/CSU,29.0
8c6e3279-2afc-467a-85a3-43b83343368e,2023-02-18,1.386,08.02.–14.02.,,1386,2023-02-08,2023-02-14,CDU/CSU,26.0
5864086e-b16e-48c4-8da3-bcddfb1c1ccf,2023-02-11,1.410,31.01.–07.02.,,1410,2023-01-31,2023-02-07,CDU/CSU,25.0
004a5d71-8b3d-4a29-b5a2-35211bb6e664,2023-02-04,1.405,25.01.–31.01.,,1405,2023-01-25,2023-01-31,CDU/CSU,25.0
a282d573-227e-4bbd-bf44-de96eb409ae7,2023-01-28,1.392,18.01.–24.01.,,1392,2023-01-18,2023-01-24,CDU/CSU,27.0
