variable,2.5%,25%,50%,75%,97.5%,layer1_aggregate_idx,ix_party,party,date
"trend_shares[1,1]",0.30128092500000003,0.313839,0.3208145,0.3278035,0.34037255,1,1,CDU/CSU,1998-03-25
"trend_shares[1,1]",0.30128092500000003,0.313839,0.3208145,0.3278035,0.34037255,1,1,CDU/CSU,1998-03-26
"trend_shares[1,1]",0.30128092500000003,0.313839,0.3208145,0.3278035,0.34037255,1,1,CDU/CSU,1998-03-27
"trend_shares[1,1]",0.30128092500000003,0.313839,0.3208145,0.3278035,0.34037255,1,1,CDU/CSU,1998-03-28
"trend_shares[2,1]",0.302641975,0.313121,0.3195405,0.32657875000000003,0.33741004999999996,2,1,CDU/CSU,1998-03-29
"trend_shares[2,1]",0.302641975,0.313121,0.3195405,0.32657875000000003,0.33741004999999996,2,1,CDU/CSU,1998-03-30
"trend_shares[2,1]",0.302641975,0.313121,0.3195405,0.32657875000000003,0.33741004999999996,2,1,CDU/CSU,1998-03-31
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-01
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-02
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-03
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-04
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-05
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-06
"trend_shares[3,1]",0.302804625,0.31258375,0.318365,0.32473125,0.33479689999999995,3,1,CDU/CSU,1998-04-07
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-08
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-09
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-10
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-11
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-12
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-13
"trend_shares[4,1]",0.302309425,0.3118635,0.31752349999999996,0.3235365,0.332556275,4,1,CDU/CSU,1998-04-14
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-15
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-16
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-17
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-18
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-19
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-20
"trend_shares[5,1]",0.302054475,0.31142675000000003,0.316772,0.3223845,0.33058987500000003,5,1,CDU/CSU,1998-04-21
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-22
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-23
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-24
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-25
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-26
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-27
"trend_shares[6,1]",0.3018704,0.31110975,0.3159025,0.32149175,0.330134875,6,1,CDU/CSU,1998-04-28
"trend_shares[7,1]",0.3021939,0.31080599999999997,0.31532249999999995,0.32074050000000004,0.3295601,7,1,CDU/CSU,1998-04-29
"trend_shares[7,1]",0.3021939,0.31080599999999997,0.31532249999999995,0.32074050000000004,0.3295601,7,1,CDU/CSU,1998-04-30
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-01
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-02
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-03
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-04
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-05
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-06
"trend_shares[8,1]",0.302078725,0.31061974999999997,0.3152325,0.3199665,0.3289919,8,1,CDU/CSU,1998-05-07
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-08
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-09
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-10
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-11
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-12
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-13
"trend_shares[9,1]",0.301734075,0.31020925,0.3148875,0.31984625,0.32847105,9,1,CDU/CSU,1998-05-14
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-15
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-16
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-17
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-18
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-19
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-20
"trend_shares[10,1]",0.3015871,0.310497,0.3149185,0.319978,0.32870510000000003,10,1,CDU/CSU,1998-05-21
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-22
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-23
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-24
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-25
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-26
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-27
"trend_shares[11,1]",0.30161285000000004,0.31056550000000005,0.31513,0.31996125,0.3290794,11,1,CDU/CSU,1998-05-28
"trend_shares[12,1]",0.30240049999999996,0.31129775,0.315878,0.32073050000000003,0.329775075,12,1,CDU/CSU,1998-05-29
"trend_shares[12,1]",0.30240049999999996,0.31129775,0.315878,0.32073050000000003,0.329775075,12,1,CDU/CSU,1998-05-30
"trend_shares[12,1]",0.30240049999999996,0.31129775,0.315878,0.32073050000000003,0.329775075,12,1,CDU/CSU,1998-05-31
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-01
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-02
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-03
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-04
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-05
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-06
"trend_shares[13,1]",0.30355875000000004,0.3121055,0.3167375,0.32176975,0.33106589999999997,13,1,CDU/CSU,1998-06-07
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-08
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-09
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-10
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-11
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-12
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-13
"trend_shares[14,1]",0.30420154999999993,0.3127065,0.3176735,0.32272775,0.33199565,14,1,CDU/CSU,1998-06-14
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-15
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-16
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-17
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-18
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-19
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-20
"trend_shares[15,1]",0.30555665,0.3142095,0.319135,0.32440225,0.3334363,15,1,CDU/CSU,1998-06-21
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-22
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-23
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-24
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-25
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-26
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-27
"trend_shares[16,1]",0.3068591,0.3154755,0.3206105,0.32575475,0.3348352,16,1,CDU/CSU,1998-06-28
"trend_shares[17,1]",0.30803519999999995,0.3175145,0.3225025,0.32773375000000005,0.336559425,17,1,CDU/CSU,1998-06-29
"trend_shares[17,1]",0.30803519999999995,0.3175145,0.3225025,0.32773375000000005,0.336559425,17,1,CDU/CSU,1998-06-30
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-01
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-02
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-03
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-04
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-05
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-06
"trend_shares[18,1]",0.31054414999999996,0.319845,0.32478850000000004,0.32996025,0.33843799999999996,18,1,CDU/CSU,1998-07-07
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-08
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-09
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-10
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-11
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-12
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-13
"trend_shares[19,1]",0.3133139,0.3220485,0.32679749999999996,0.33156375,0.34003387500000004,19,1,CDU/CSU,1998-07-14
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-15
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-16
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-17
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-18
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-19
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-20
"trend_shares[20,1]",0.31623342499999996,0.32460174999999997,0.3294225,0.33407225,0.3421318,20,1,CDU/CSU,1998-07-21
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-22
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-23
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-24
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-25
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-26
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-27
"trend_shares[21,1]",0.31894474999999994,0.3270925,0.331685,0.33621199999999996,0.34406915,21,1,CDU/CSU,1998-07-28
"trend_shares[22,1]",0.32236175,0.3301465,0.334665,0.3389245,0.34616339999999995,22,1,CDU/CSU,1998-07-29
"trend_shares[22,1]",0.32236175,0.3301465,0.334665,0.3389245,0.34616339999999995,22,1,CDU/CSU,1998-07-30
"trend_shares[22,1]",0.32236175,0.3301465,0.334665,0.3389245,0.34616339999999995,22,1,CDU/CSU,1998-07-31
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-01
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-02
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-03
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-04
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-05
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-06
"trend_shares[23,1]",0.32589255,0.33327324999999997,0.3375535,0.34149874999999996,0.3486154249999999,23,1,CDU/CSU,1998-08-07
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-08
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-09
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-10
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-11
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-12
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-13
"trend_shares[24,1]",0.32897255,0.33612575,0.34000949999999996,0.34377325000000003,0.350400075,24,1,CDU/CSU,1998-08-14
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-15
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-16
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-17
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-18
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-19
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-20
"trend_shares[25,1]",0.33292415000000003,0.33920025,0.342984,0.34648249999999997,0.35274447500000006,25,1,CDU/CSU,1998-08-21
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-22
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-23
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-24
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-25
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-26
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-27
"trend_shares[26,1]",0.3358813,0.34204475,0.3455605,0.34883600000000003,0.35480145,26,1,CDU/CSU,1998-08-28
"trend_shares[27,1]",0.33917125,0.34514525,0.348374,0.35149775,0.35744275,27,1,CDU/CSU,1998-08-29
"trend_shares[27,1]",0.33917125,0.34514525,0.348374,0.35149775,0.35744275,27,1,CDU/CSU,1998-08-30
"trend_shares[27,1]",0.33917125,0.34514525,0.348374,0.35149775,0.35744275,27,1,CDU/CSU,1998-08-31
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-01
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-02
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-03
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-04
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-05
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-06
"trend_shares[28,1]",0.34229220000000005,0.3479545,0.35106550000000003,0.3543235,0.3601632,28,1,CDU/CSU,1998-09-07
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-08
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-09
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-10
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-11
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-12
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-13
"trend_shares[29,1]",0.344026475,0.3502725,0.3535435,0.35668700000000003,0.3632991,29,1,CDU/CSU,1998-09-14
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-15
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-16
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-17
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-18
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-19
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-20
"trend_shares[30,1]",0.34615865,0.35263324999999995,0.3559605,0.35941475,0.36624025,30,1,CDU/CSU,1998-09-21
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-22
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-23
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-24
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-25
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-26
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-27
"trend_shares[31,1]",0.346995525,0.35422075,0.35824599999999995,0.36223574999999997,0.370034175,31,1,CDU/CSU,1998-09-28
"trend_shares[32,1]",0.34810532499999997,0.3558365,0.360652,0.36505600000000005,0.37367955,32,1,CDU/CSU,1998-09-29
"trend_shares[32,1]",0.34810532499999997,0.3558365,0.360652,0.36505600000000005,0.37367955,32,1,CDU/CSU,1998-09-30
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-01
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-02
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-03
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-04
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-05
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-06
"trend_shares[33,1]",0.348951775,0.35747725,0.362462,0.367495,0.37747785,33,1,CDU/CSU,1998-10-07
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-08
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-09
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-10
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-11
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-12
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-13
"trend_shares[34,1]",0.348847825,0.35860949999999997,0.3641745,0.36989075,0.38192242499999995,34,1,CDU/CSU,1998-10-14
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-15
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-16
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-17
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-18
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-19
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-20
"trend_shares[35,1]",0.348983825,0.35971975,0.36576200000000003,0.37201375000000003,0.384925025,35,1,CDU/CSU,1998-10-21
"trend_shares[36,1]",0.3490743,0.360784,0.367441,0.37440249999999997,0.38780557499999996,36,1,CDU/CSU,1998-10-22
"trend_shares[36,1]",0.3490743,0.360784,0.367441,0.37440249999999997,0.38780557499999996,36,1,CDU/CSU,1998-10-23
"trend_shares[36,1]",0.3490743,0.360784,0.367441,0.37440249999999997,0.38780557499999996,36,1,CDU/CSU,1998-10-24
"trend_shares[36,1]",0.3490743,0.360784,0.367441,0.37440249999999997,0.38780557499999996,36,1,CDU/CSU,1998-10-25
