uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
8b3de764-170a-44af-af50-c882775385bc,1999-11-25,,,,,,,CDU/CSU,47.0
c98484ca-6bbd-4f5c-b4aa-5e03ad7352ff,1999-11-18,,,,,,,CDU/CSU,46.0
ae72a9ba-b667-4771-b20c-e82abca87b21,1999-11-11,,,,,,,CDU/CSU,45.0
154344b0-5a20-4867-ae19-993a983cbc2f,1999-11-04,,,,,,,CDU/CSU,47.0
01e81ad0-4d29-4678-9419-491730d0d10b,1999-10-28,,,,,,,CDU/CSU,44.0
e328cadb-402e-43c8-9154-ece01e5826bf,1999-10-21,,,,,,,CDU/CSU,44.0
0de1515b-5fea-43a7-aa14-71a628ba6784,1999-10-14,,,,,,,CDU/CSU,43.0
a829c87d-384a-4648-b87c-cd9c76ef9e6e,1999-10-07,,,,,,,CDU/CSU,43.0
b73067b0-e070-4724-93ae-9f43a649e702,1999-09-30,,,,,,,CDU/CSU,45.0
57ab353d-9969-4666-97b2-0a8bd18be90d,1999-09-23,,,,,,,CDU/CSU,46.0
5e7dce9f-eb70-4815-931e-4da7f9966113,1999-09-16,,,,,,,CDU/CSU,47.0
ad145478-a984-412b-8230-d7891291cd6a,1999-09-09,,,,,,,CDU/CSU,48.0
1bad2a0a-078e-48c4-89e8-bec997e2b4ee,1999-09-02,,,,,,,CDU/CSU,45.0
4f1d4e52-b1cc-451b-9016-fd91dcb404d9,1999-08-26,,,,,,,CDU/CSU,47.0
1c68e491-935f-47ed-bce7-2cec8ceec800,1999-08-19,,,,,,,CDU/CSU,45.0
550165ee-1587-48bd-8970-a7356066e400,1999-08-12,,,,,,,CDU/CSU,46.0
d1683ebc-c1e2-48f1-bc1c-6ecade1f3d9a,1999-08-05,,,,,,,CDU/CSU,44.0
bb136b3d-3287-4d65-9fb7-fc51a44ea6d6,1999-07-29,,,,,,,CDU/CSU,45.0
f6b91014-3dfa-4bb4-aaaa-c663f117c8b7,1999-07-22,,,,,,,CDU/CSU,46.0
61aae99e-b078-4dfd-9f95-fcdb9db0429d,1999-07-15,,,,,,,CDU/CSU,45.0
f9bf136d-1768-4418-9a2b-648cad95a2f4,1999-07-08,,,,,,,CDU/CSU,45.0
218e7427-bb02-4659-b2c7-835d0af8e87e,1999-07-01,,,,,,,CDU/CSU,46.0
734e1b0b-1ac1-4047-978d-d54cab6d45d8,1999-06-24,,,,,,,CDU/CSU,45.0
aa2ebf09-293c-49e7-bb6e-fc16b60b85a0,1999-06-17,,,,,,,CDU/CSU,45.0
35e49106-c4d4-48f6-af78-c33410761883,1999-06-10,,,,,,,CDU/CSU,44.0
3da065f4-1eb5-4561-97de-4ab1e398e792,1999-06-03,,,,,,,CDU/CSU,44.0
d0fbf6d5-beb0-414e-bbc7-6abc695924d6,1999-05-27,,,,,,,CDU/CSU,43.0
a553a4cb-477b-4fd1-8b54-f5606e41d84b,1999-05-20,,,,,,,CDU/CSU,43.0
