uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
307824ece6e4d0af2132c418d947930c8bd5ab9b9d88e2718e62cdfa2634a29c,2025-07-29,2.502,22.07.–28.07.,,2502,2025-07-22,2025-07-28,CDU/CSU,26.0
e530680fa747e01210e73f70877a1cbf94708c1f4a77ca1884aae285845ee3c7,2025-07-22,2.502,15.07.–21.07.,,2502,2025-07-15,2025-07-21,CDU/CSU,25.0
5565a55cd2598cef51e2a8c60705372b69f5f7493d67c684fabe3aca8f8c3d94,2025-07-15,2.503,08.07.–14.07.,,2503,2025-07-08,2025-07-14,CDU/CSU,26.0
fbe16f1deda0c28c80d639ced05eb37520179da31392eb703455b2c8f63e0e27,2025-07-08,2.503,01.07.–07.07.,,2503,2025-07-01,2025-07-07,CDU/CSU,27.0
53fb5da57e0ef391df3de8a4bf3334a24ebf8d03ed5ac3e7d36fffe3ca36fddb,2025-07-01,2.501,24.06.–30.06.,,2501,2025-06-24,2025-06-30,CDU/CSU,28.0
9a33449111a773db839ad113521768e1ce84bbbcc127e7566b9d18c16bbdc806,2025-06-23,2.003,17.06.–20.06.,,2003,2025-06-17,2025-06-20,CDU/CSU,28.0
b8ee8b1801ffb9554611afed32a641dd1a7fd96e71c7b2988633fffae9b03502,2025-06-17,2.502,10.06.–16.06.,,2502,2025-06-10,2025-06-16,CDU/CSU,28.0
5b08bf304e62afec8f0661bfa0a4c5b19547111beebc78f47b246c75c0e8d210,2025-06-10,2.002,03.06.–06.06.,,2002,2025-06-03,2025-06-06,CDU/CSU,27.0
c07989eec747313ceb92b5cb54738fb6714a75d9f6447bae099de1fc7d176cdf,2025-06-03,2.002,27.05.–02.06.,,2002,2025-05-27,2025-06-02,CDU/CSU,27.0
f826f809900f2bcad96fccd86a934652d35b25897e4ac3c5db7b29cff9410ff3,2025-05-27,2.501,20.05.–26.05.,,2501,2025-05-20,2025-05-26,CDU/CSU,26.0
3586e58d3aea81eaa79b636084d95daa46ae285bdba5d0643020f873efbcff38,2025-05-20,2.504,13.05.–19.05.,,2504,2025-05-13,2025-05-19,CDU/CSU,26.0
d2dd6ab84b19f0455343460068c5b516244587cee6e0e557efefcd7019b43742,2025-05-13,3.001,05.05.–12.05.,,3001,2025-05-05,2025-05-12,CDU/CSU,25.0
73d84e286c057792a0e2c3bf23d4796d7cf0c50c18469987065e0ea5f9e11b2e,2025-05-05,1.503,29.04.–02.05.,,1503,2025-04-29,2025-05-02,CDU/CSU,25.0
bc0c7e224ea163da6a8dc43d1690b20eb2adf13875548b90dee6f5daab54a140,2025-04-29,2.004,22.04.–28.04.,,2004,2025-04-22,2025-04-28,CDU/CSU,24.0
cf22ec03fff1b1a324a638aad484ae2164a9ab678d9e50d8b3e6aed75171c820,2025-04-22,1.502,15.04.–17.04.,,1502,2025-04-15,2025-04-17,CDU/CSU,25.0
3f85624ef7670ae0077442b662cb9f7811d884ed5714ef0eddb07534ec212586,2025-04-15,2.502,08.04.–14.04.,,2502,2025-04-08,2025-04-14,CDU/CSU,25.0
3a77287b08f4ae3e995a5ba624666b0ef39650539348cd6ed7f59d3a35d3a8d5,2025-04-08,2.501,01.04.–07.04.,,2501,2025-04-01,2025-04-07,CDU/CSU,25.0
a391444cf29c219eeabfb803390e7b46a1b7b2f3e25724c7c18165e6e0f6b95c,2025-04-01,2.508,25.03.–31.03.,,2508,2025-03-25,2025-03-31,CDU/CSU,25.0
9aa5c07670fe17bdf862acb5ec39b60d1f8568b0290e296e9cc4fa749f4885de,2025-03-25,2.502,18.03.–24.03.,,2502,2025-03-18,2025-03-24,CDU/CSU,26.0
c78b6a4b7c1ac8e768fcc497b8fa0120bcc8a40d19f9004b82f2b49cc6fc9a11,2025-03-18,2.501,11.03.–17.03.,,2501,2025-03-11,2025-03-17,CDU/CSU,27.0
068a593312c6a9a643694351e0ad3c31384ce0fc0fcfecbff00699f30f97d8d0,2025-03-11,2.504,04.03.–10.03.,,2504,2025-03-04,2025-03-10,CDU/CSU,28.0
c1f893a50eb7649a1d953d2f72974fcdb8778d5486dc72cb895ae7d0cb7a98b6,2025-03-04,3.001,24.02.–03.03.,,3001,2025-02-24,2025-03-03,CDU/CSU,28.0
e9c37bd03c7e8fb3ac75afba5b3426024b1904720d6c89c7096655d0793a9b9e,2025-02-21,2.002,17.02.–20.02.,,2002,2025-02-17,2025-02-20,CDU/CSU,29.0
2eecb5abb54654b72b1138ba3140998392c625ff09573a2cd12915d83ce9eb93,2025-02-18,2.501,11.02.–17.02.,,2501,2025-02-11,2025-02-17,CDU/CSU,30.0
bde5d2d83cb16dac8dd00ee68993f889e63866ac42f3ce548664203623290ab7,2025-02-16,2.005,11.02.–14.02.,,2005,2025-02-11,2025-02-14,CDU/CSU,30.0
16fee62ba47a4690f78c21ebeb3a44e7417a2c0035a679cdaf0fbd9490c22442,2025-02-11,2.502,04.02.–10.02.,,2502,2025-02-04,2025-02-10,CDU/CSU,29.0
