uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
a40c77e523edb457607c382de4c2b86ac06b9ed91654e16c9fa2edd7fe6b14ca,2020-10-30,O• 1.656,22.10.–26.10.,O,1656,2020-10-22,2020-10-26,SPD,15.0
f5a920de1c9faccf7fb9f683414d83f4d8a615974852af5cb907ecdeacce5459,2020-11-26,O• 1.632,19.11.–23.11.,O,1632,2020-11-19,2020-11-23,SPD,15.0
8ff082b208d7b58101b8ded340810846e5d578ab230788c336f23a303aa2288e,2021-01-06,O• 1.588,30.12.–05.01.,O,1588,2020-12-30,2021-01-05,SPD,15.0
867508036ae117c752f8eea24acf8f0be2f4b1e003843966b901cceae5b83c38,2021-02-04,O• 1.606,29.01.–01.02.,O,1606,2021-01-29,2021-02-01,SPD,15.0
5a56885ec4745b1dab14cebdf64d2cf51fd5ca320d36efdee8e5e98faf92d5f4,2021-02-26,O• 1.619,18.02.–22.02.,O,1619,2021-02-18,2021-02-22,SPD,16.0
b19c590a30ed068619fec85e8a448b261fab9aab5cd6eea1669bea384b58271f,2021-04-01,O• 1.637,25.03.–29.03.,O,1637,2021-03-25,2021-03-29,SPD,17.0
f0e85337f87bdbf16bab194fe91eb5056b911908dac009d52bcb251096d88093,2021-04-30,O• 1.643,23.04.–26.04.,O,1643,2021-04-23,2021-04-26,SPD,14.0
5fc3ce55377334d633a002a71e56fbbcddd9c1dbad11f9e443a0c875aa2ab968,2021-05-27,O• 1.706,21.05.–24.05.,O,1706,2021-05-21,2021-05-24,SPD,15.0
de7d46ac2cbf69d4d8eb03a5c049dbf2b99af5f60dab6a0c59ac48649c7e6fb1,2021-07-02,O• 1.648,25.06.–28.06.,O,1648,2021-06-25,2021-06-28,SPD,15.0
9a41194b5ae84c8e6b09e4f39ae6c9d7bef8b52dfa7fe8f1b4ae83d8114651d1,2021-07-30,O• 1.748,23.07.–26.07.,O,1748,2021-07-23,2021-07-26,SPD,16.0
2c77df064e212ef9839f29f6f7fa23da0abf9977273215700839845373fb6b52,2021-08-27,O• 1.689,20.08.–24.08.,O,1689,2021-08-20,2021-08-24,SPD,24.0
21ddeb103d9cf2605d2faa454eb0f77fc9e3fc2f70f9bbf7841138ea4b39db22,2021-09-03,O• 1.729,27.08.–31.08.,O,1729,2021-08-27,2021-08-31,SPD,25.0
4668af93491efde20bdd4a25699e4e66c71f861b93996b34a93b07f75551e2bc,2021-09-10,O• 1.700,03.09.–07.09.,O,1700,2021-09-03,2021-09-07,SPD,26.0
2759c28f27cdd09915ce02d0950bf42cd145ef3ee7a3ca9e1a11109448124e6f,2021-09-16,O• 1.816,09.09.–14.09.,O,1816,2021-09-09,2021-09-14,SPD,25.0
19c5475e31b1b9266682eb03fadfdfcf0dec699c9892536b0953c24623bbcd6a,2021-09-23,O• 2.364,16.09.–22.09.,O,2364,2021-09-16,2021-09-22,SPD,25.0
c84c554887ed06168e02e06f24dbc6715283810a15bc9e221c3fd3a90cb2f486,2021-11-26,O• 1.797,19.11.–23.11.,O,1797,2021-11-19,2021-11-23,SPD,25.0
9ddf0c7efa17dc52d444baed20ab9024234683b0a5bf07cc90ef60673c1f1fea,2021-12-17,O• 1.715,10.12.–14.12.,O,1715,2021-12-10,2021-12-14,SPD,27.0
d555d78a81ed23c4b4a1ef3679a760f22b073e94a7453f26b4e6322abe1efba8,2022-01-28,O• 1.602,21.01.–25.01.,O,1602,2022-01-21,2022-01-25,SPD,23.0
e92a96e8af431abdc746464d0961eea1104a33b6f76b6bdea7928fb1b5a22563,2022-02-21,O• 1.659,10.02.–15.02.,O,1659,2022-02-10,2022-02-15,SPD,21.0
075eb34e54d6da8f50f82fdcdbf5d405f8ea7f7522b437319fddc0201b0e2a1c,2022-03-11,O• 1.629,04.03.–08.03.,O,1629,2022-03-04,2022-03-08,SPD,23.0
da9a22104d2c2396bde38dd4b5a48b4bdcead163bc0cbc06a310bcd82aa44a79,2022-04-14,O• 1.643,08.04.–12.04.,O,1643,2022-04-08,2022-04-12,SPD,21.0
f42356bf7dac044a829fa11a1f91e20f711638ce81eb4460e956cf6fc819805b,2022-05-12,O• 1.659,06.05.–10.05.,O,1659,2022-05-06,2022-05-10,SPD,20.0
72b504e3f98185006deee9caf17cdd41b5785b293b54e489d07660086bcf70c0,2022-06-10,O• 1.633,03.06.–07.06.,O,1633,2022-06-03,2022-06-07,SPD,18.0
67a9697cac78241614169820d9266400ef346036801885836ad03b28d444e020,2022-07-08,O• 1.655,01.07.–05.07.,O,1655,2022-07-01,2022-07-05,SPD,19.0
3a0c261205ea42ef8a6bd5a138b6eaae9eafcc8cb6b0604bd15156324e0d4ddb,2022-08-12,O• 1.595,05.08.–10.08.,O,1595,2022-08-05,2022-08-10,SPD,19.0
2fb8eabfbee5be3301e99668dad351e92e9df7d6a8defdd3cc37ba66196a9898,2022-09-16,O• 1.635,09.09.–13.09.,O,1635,2022-09-09,2022-09-13,SPD,16.0
85cf7f79d41dcee25c5d6a9cdf43349adca323763da79a1d654c01e64eeeaa8a,2022-10-14,O• 1.617,07.10.–12.10.,O,1617,2022-10-07,2022-10-12,SPD,16.0
eec34c10372f7fe1c9840eb6da2c9053edfbfc247c6e350538882e308221ca6c,2022-11-11,O• 1.608,04.11.–09.11.,O,1608,2022-11-04,2022-11-09,SPD,18.0
defe157967df649603b47e5cf45db525207f60af0eb0a5f47deb623f8d4e19b7,2022-12-22,O• 1.608,16.12.–21.12.,O,1608,2022-12-16,2022-12-21,SPD,19.0
84b131c431dddd5378cd1945968531d4e639f1a397b5098932e55af2d4a8bb22,2023-01-13,O• 1.561,06.01.–10.01.,O,1561,2023-01-06,2023-01-10,SPD,18.0
b77db30a1c9f52e66599b3df9a78cb54f4d13395a20bf670ffd8f01f288a971b,2023-02-10,O• 1.736,03.02.–09.02.,O,1736,2023-02-03,2023-02-09,SPD,19.0
a5e94e7a916254ea39cce406806549049d188687c8968d49c06f14c0ff5a4d9a,2023-03-10,O• 1.649,03.03.–07.03.,O,1649,2023-03-03,2023-03-07,SPD,20.0
41c58ca737c3875752f2863cec62b4f0b4a7917288c745a04d3c40dcf6bf5b74,2023-04-06,O• 1.522,30.03.–04.04.,O,1522,2023-03-30,2023-04-04,SPD,20.0
fb6df53c09b7169c1b22eaa5db9441f37b845ea9b708e11f2bda654b83f22b33,2023-05-12,O• 1.700,05.05.–09.05.,O,1700,2023-05-05,2023-05-09,SPD,16.0
a31b115cd8d37495a098dcfb15bf2464222e44648cf79b2b8e1ca0f70577ca17,2023-06-09,O• 1.628,02.06.–07.06.,O,1628,2023-06-02,2023-06-07,SPD,19.0
852463e2f3ead24c43fefec0579514eea98aec4033ca803f5c140e0990c8a019,2023-07-07,O• 1.694,30.06.–04.07.,O,1694,2023-06-30,2023-07-04,SPD,18.0
699ff5ea0e8c919e185310d1926b4d822fa3c8c3ef5c89790cce78e282573a07,2023-08-04,O• 1.756,25.07.–02.08.,O,1756,2023-07-25,2023-08-02,SPD,17.0
756848d78c3ccef1a5b6d0d406be541fcd8060abb94c792a9080b852234e5499,2023-09-08,O• 1.833,01.09.–06.09.,O,1833,2023-09-01,2023-09-06,SPD,16.0
b8c2bbc2a9e15072298815a4473388505dea61899692220c14fdb02b967d961c,2023-10-13,O• 1.842,06.10.–10.10.,O,1842,2023-10-06,2023-10-10,SPD,16.0
74e5b160874d2163730912b4d68079e17b3decf9e4b209d749d7fe1423e2f108,2024-01-11,O• 1.614,03.01.–08.01.,O,1614,2024-01-03,2024-01-08,SPD,15.0
2a9e27b62e83d696fa6b90573b83749090ad528966823dca87099505b61e6a2a,2024-02-08,O• 2.018,02.02.–06.02.,O,2018,2024-02-02,2024-02-06,SPD,14.0
84b17235b010397cc6a427b0694d0a0a5f6edd1e307b2f9f978ecb437158788f,2024-03-07,O• 1.762,01.03.–05.03.,O,1762,2024-03-01,2024-03-05,SPD,15.0
94c127cc932c0469dc1f4399f286114275ade2cd16930ba5a01043288eee7acf,2024-04-11,O• 1.588,05.04.–10.04.,O,1588,2024-04-05,2024-04-10,SPD,14.0
d8a634defcdd168a1ec084f65c81aba9bf37cce3fb539eea9fcd14272af16773,2024-05-10,O• 1.749,03.05.–08.05.,O,1749,2024-05-03,2024-05-08,SPD,16.0
d9faff474a9c894acc0aeb36eacca06677419b194e7d411e3510df781beffa26,2024-06-07,O• 1.894,31.05.–05.06.,O,1894,2024-05-31,2024-06-05,SPD,14.0
4c5b503abdd86fae342b0d52566de395bb24af6788d9b6c4823066c79b16c050,2024-07-05,O• 1.711,28.06.–03.07.,O,1711,2024-06-28,2024-07-03,SPD,14.0
e269f4dd77d2d16b369ba63e5e8757cd1bd79ed69ff5910dbe6c39e13d004cae,2024-08-16,O• 1.998,09.08.–13.08.,O,1998,2024-08-09,2024-08-13,SPD,15.0
2c141053b44dbc4e73bd4082161d6ccd34c12550d26cc139bbaebc94c3556ddf,2024-09-13,O• 1.752,06.09.–10.09.,O,1752,2024-09-06,2024-09-10,SPD,14.0
